date;state;country;confirmed
2020-04-06;Zhejiang;Romania;4057
2020-04-06;Zhejiang;Russia;6343
2020-04-06;Zhejiang;Rwanda;105
2020-04-06;Zhejiang;Saint Kitts and Nevis;10
2020-04-06;Zhejiang;Saint Lucia;14
2020-04-06;Zhejiang;Saint Vincent and the Grenadines;7
2020-04-06;Zhejiang;San Marino;266
2020-04-06;Zhejiang;Sao Tome and Principe;4
2020-04-06;Zhejiang;Saudi Arabia;2605
2020-04-06;Zhejiang;Senegal;226
2020-04-06;Zhejiang;Serbia;2200
2020-04-06;Zhejiang;Seychelles;11
2020-04-06;Zhejiang;Sierra Leone;6
2020-04-06;Zhejiang;Singapore;1375
2020-04-06;Zhejiang;Slovakia;534
2020-04-06;Zhejiang;Slovenia;1021
2020-04-06;Zhejiang;Somalia;7
2020-04-06;Zhejiang;South Africa;1686
2020-04-06;Zhejiang;South Sudan;1
2020-04-06;Zhejiang;Spain;136675
2020-04-06;Zhejiang;Sri Lanka;178
2020-04-06;Zhejiang;Sudan;12
2020-04-06;Zhejiang;Suriname;10
2020-04-06;Zhejiang;Sweden;7561
2020-04-06;Zhejiang;Switzerland;21657
2020-04-06;Zhejiang;Syria;19
2020-04-06;Zhejiang;Taiwan*;373
2020-04-06;Zhejiang;Tajikistan;0
2020-04-06;Zhejiang;Tanzania;24
2020-04-06;Zhejiang;Thailand;2220
2020-04-06;Zhejiang;Timor-Leste;1
2020-04-06;Zhejiang;Togo;58
2020-04-06;Zhejiang;Trinidad and Tobago;105
2020-04-06;Zhejiang;Tunisia;596
2020-04-06;Zhejiang;Turkey;30217
2020-04-06;Zhejiang;US;367215
2020-04-06;Zhejiang;Uganda;52
2020-04-06;Zhejiang;Ukraine;1319
2020-04-06;Zhejiang;United Arab Emirates;2076
2020-04-06;Zhejiang;United Kingdom;66067
2020-04-06;Zhejiang;Uruguay;415
2020-04-06;Zhejiang;Uzbekistan;457
2020-04-06;Zhejiang;Venezuela;165
2020-04-06;Zhejiang;Vietnam;245
2020-04-06;Zhejiang;West Bank and Gaza;254
2020-04-06;Zhejiang;Western Sahara;4
2020-04-06;Zhejiang;Yemen;0
2020-04-06;Zhejiang;Zambia;39
2020-04-06;Zhejiang;Zimbabwe;10
2020-04-07;;Afghanistan;423
2020-04-07;;Albania;383
2020-04-07;;Algeria;1468
2020-04-07;;Andorra;545
2020-04-07;;Angola;17
2020-04-07;;Antigua and Barbuda;19
2020-04-07;;Argentina;1628
2020-04-07;;Armenia;853
2020-04-07;;Austria;12639
2020-04-07;;Azerbaijan;717
2020-04-07;;Bahamas;33
2020-04-07;;Bahrain;811
2020-04-07;;Bangladesh;164
2020-04-07;;Barbados;63
2020-04-07;;Belarus;861
2020-04-07;;Belgium;22194
2020-04-07;;Belize;7
2020-04-07;;Benin;26
2020-04-07;;Bhutan;5
2020-04-07;;Bolivia;194
2020-04-07;;Bosnia and Herzegovina;764
2020-04-07;;Botswana;6
2020-04-07;;Brazil;14034
2020-04-07;;Brunei;135
2020-04-07;;Bulgaria;577
2020-04-07;;Burkina Faso;384
2020-04-07;;Burma;22
2020-04-07;;Burundi;3
2020-04-07;;Cabo Verde;7
2020-04-07;;Cambodia;115
2020-04-07;;Cameroon;658
2020-04-07;;Central African Republic;8
2020-04-07;;Chad;10
2020-04-07;;Chile;5310
2020-04-07;;China;1265
2020-04-07;;Colombia;1780
2020-04-07;;Comoros;0
2020-04-07;;Congo (Brazzaville);45
2020-04-07;;Congo (Kinshasa);180
2020-04-07;;Costa Rica;483
2020-04-07;;Cote d'Ivoire;349
2020-04-07;;Croatia;1282
2020-04-07;;Cuba;396
2020-04-07;;Cyprus;494
2020-04-07;;Czechia;5017
2020-04-07;;Denmark;5071
2020-04-07;;Diamond Princess;712
2020-04-07;;Djibouti;90
2020-04-07;;Dominica;15
2020-04-07;;Dominican Republic;1956
2020-04-07;;Ecuador;3747
2020-04-07;;Egypt;1450
2020-04-07;;El Salvador;78
2020-04-07;;Equatorial Guinea;16
2020-04-07;;Eritrea;31
2020-04-07;;Estonia;1149
2020-04-07;;Eswatini;10
2020-04-07;;Ethiopia;52
2020-04-07;;Fiji;15
2020-04-07;;Finland;2308
2020-04-07;;France;78167
2020-04-07;;Gabon;30
2020-04-07;;Gambia;4
2020-04-07;;Georgia;196
2020-04-07;;Germany;107663
2020-04-07;;Ghana;287
2020-04-07;;Greece;1832
2020-04-07;;Grenada;12
2020-04-07;;Guatemala;77
2020-04-07;;Guinea;144
2020-04-07;;Guinea-Bissau;33
2020-04-07;;Guyana;33
2020-04-07;;Haiti;25
2020-04-07;;Holy See;7
2020-04-07;;Honduras;305
2020-04-07;;Hungary;817
2020-04-07;;Iceland;1586
2020-04-07;;India;5311
2020-04-07;;Indonesia;2738
2020-04-07;;Iran;62589
2020-04-07;;Iraq;1122
2020-04-07;;Ireland;5709
2020-04-07;;Israel;9248
2020-04-07;;Italy;135586
2020-04-07;;Jamaica;63
2020-04-07;;Japan;4485
2020-04-07;;Jordan;353
2020-04-07;;Kazakhstan;697
2020-04-07;;Kenya;172
2020-04-07;;Korea, South;10331
2020-04-07;;Kosovo;165
2020-04-07;;Kuwait;743
2020-04-07;;Kyrgyzstan;228
2020-04-07;;Laos;14
2020-04-07;;Latvia;548
2020-04-07;;Lebanon;548
2020-04-07;;Lesotho;0
2020-04-07;;Liberia;14
2020-04-07;;Libya;20
2020-04-07;;Liechtenstein;78
2020-04-07;;Lithuania;880
2020-04-07;;Luxembourg;2970
2020-04-07;;MS Zaandam;9
2020-04-07;;Madagascar;88
2020-04-07;;Malawi;8
2020-04-07;;Malaysia;3963
2020-04-07;;Maldives;19
2020-04-07;;Mali;56
2020-04-07;;Malta;293
2020-04-07;;Mauritania;6
2020-04-07;;Mauritius;268
2020-04-07;;Mexico;2785
2020-04-07;;Moldova;1056
2020-04-07;;Monaco;79
2020-04-07;;Mongolia;15
2020-04-07;;Montenegro;241
2020-04-07;;Morocco;1184
2020-04-07;;Mozambique;10
2020-04-07;;Namibia;16
2020-04-07;;Nepal;9
2020-04-07;;Netherlands;19580
2020-04-07;;New Zealand;1160
2020-04-07;;Nicaragua;6
2020-04-07;;Niger;278
2020-04-07;;Nigeria;254
2020-04-07;;North Macedonia;599
2020-04-07;;Norway;6086
2020-04-07;;Oman;371
2020-04-07;;Pakistan;4263
2020-04-07;;Panama;2100
2020-04-07;;Papua New Guinea;2
2020-04-07;;Paraguay;115
2020-04-07;;Peru;2954
2020-04-07;;Philippines;3764
2020-04-07;;Poland;4848
2020-04-07;;Portugal;12442
2020-04-07;;Qatar;2057
2020-04-07;;Romania;4417
2020-04-07;;Russia;7497
2020-04-07;;Rwanda;105
2020-04-07;;Saint Kitts and Nevis;11
2020-04-07;;Saint Lucia;14
2020-04-07;;Saint Vincent and the Grenadines;8
2020-04-07;;San Marino;279
2020-04-07;;Sao Tome and Principe;4
2020-04-07;;Saudi Arabia;2795
2020-04-07;;Senegal;237
2020-04-07;;Serbia;2447
2020-04-07;;Seychelles;11
2020-04-07;;Sierra Leone;6
2020-04-07;;Singapore;1481
2020-04-07;;Slovakia;581
2020-04-07;;Slovenia;1059
2020-04-07;;Somalia;8
2020-04-07;;South Africa;1749
2020-04-07;;South Sudan;2
2020-04-07;;Spain;141942
2020-04-07;;Sri Lanka;185
2020-04-07;;Sudan;14
2020-04-07;;Suriname;10
2020-04-07;;Sweden;8299
2020-04-07;;Switzerland;22253
2020-04-07;;Syria;19
2020-04-07;;Taiwan*;376
2020-04-07;;Tajikistan;0
2020-04-07;;Tanzania;24
2020-04-07;;Thailand;2258
2020-04-07;;Timor-Leste;1
2020-04-07;;Togo;65
2020-04-07;;Trinidad and Tobago;107
2020-04-07;;Tunisia;623
2020-04-07;;Turkey;34109
2020-04-07;;US;397992
2020-04-07;;Uganda;52
2020-04-07;;Ukraine;1462
2020-04-07;;United Arab Emirates;2359
2020-04-07;;United Kingdom;71517
2020-04-07;;Uruguay;424
2020-04-07;;Uzbekistan;520
2020-04-07;;Venezuela;165
2020-04-07;;Vietnam;249
2020-04-07;;West Bank and Gaza;261
2020-04-07;;Western Sahara;4
2020-04-07;;Yemen;0
2020-04-07;;Zambia;39
2020-04-07;;Zimbabwe;11
2020-04-07;Alberta;Canada;1373
2020-04-07;Anguilla;United Kingdom;3
2020-04-07;Anhui;China;990
2020-04-07;Aruba;Netherlands;74
2020-04-07;Australian Capital Territory;Australia;96
2020-04-07;Beijing;China;587
2020-04-07;Bermuda;United Kingdom;39
2020-04-07;Bonaire, Sint Eustatius and Saba;Netherlands;2
2020-04-07;British Columbia;Canada;1266
2020-04-07;British Virgin Islands;United Kingdom;3
2020-04-07;Cayman Islands;United Kingdom;45
2020-04-07;Channel Islands;United Kingdom;335
2020-04-07;Chongqing;China;579
2020-04-07;Curacao;Netherlands;13
2020-04-07;Diamond Princess;Canada;0
2020-04-07;Falkland Islands (Malvinas);United Kingdom;2
2020-04-07;Faroe Islands;Denmark;184
2020-04-07;French Guiana;France;72
2020-04-07;French Polynesia;France;47
2020-04-07;Fujian;China;351
2020-04-07;Gansu;China;139
2020-04-07;Gibraltar;United Kingdom;113
2020-04-07;Grand Princess;Canada;13
2020-04-07;Greenland;Denmark;11
2020-04-07;Guadeloupe;France;139
2020-04-07;Guangdong;China;1533
2020-04-07;Guangxi;China;254
2020-04-07;Guizhou;China;146
2020-04-07;Hainan;China;168
2020-04-07;Hebei;China;327
2020-04-07;Heilongjiang;China;544
2020-04-07;Henan;China;1276
2020-04-07;Hong Kong;China;935
2020-04-07;Hubei;China;67803
2020-04-07;Hunan;China;1019
2020-04-07;Inner Mongolia;China;121
2020-04-07;Isle of Man;United Kingdom;150
2020-04-07;Jiangsu;China;651
2020-04-07;Jiangxi;China;937
2020-04-07;Jilin;China;98
2020-04-07;Liaoning;China;144
2020-04-07;Macau;China;44
2020-04-07;Manitoba;Canada;217
2020-04-07;Martinique;France;152
2020-04-07;Mayotte;France;171
2020-04-07;Montserrat;United Kingdom;9
2020-04-07;New Brunswick;Canada;105
2020-04-07;New Caledonia;France;18
2020-04-07;New South Wales;Australia;2686
2020-04-07;Newfoundland and Labrador;Canada;228
2020-04-07;Ningxia;China;75
2020-04-07;Northern Territory;Australia;28
2020-04-07;Northwest Territories;Canada;5
2020-04-07;Nova Scotia;Canada;310
2020-04-07;Ontario;Canada;4726
2020-04-07;Prince Edward Island;Canada;22
2020-04-07;Qinghai;China;18
2020-04-07;Quebec;Canada;9340
2020-04-07;Queensland;Australia;934
2020-04-07;Reunion;France;358
2020-04-07;Saint Barthelemy;France;6
2020-04-07;Saint Pierre and Miquelon;France;1
2020-04-07;Saskatchewan;Canada;260
2020-04-07;Shaanxi;China;256
2020-04-07;Shandong;China;781
2020-04-07;Shanghai;China;538
2020-04-07;Shanxi;China;138
2020-04-07;Sichuan;China;560
2020-04-07;Sint Maarten;Netherlands;40
2020-04-07;South Australia;Australia;411
2020-04-07;St Martin;France;32
2020-04-07;Tasmania;Australia;89
2020-04-07;Tianjin;China;180
2020-04-07;Tibet;China;1
2020-04-07;Turks and Caicos Islands;United Kingdom;8
2020-04-07;Victoria;Australia;1191
2020-04-07;Western Australia;Australia;460
2020-04-07;Xinjiang;China;76
2020-04-07;Yukon;Canada;7
2020-04-07;Yunnan;China;184
2020-04-07;Zhejiang;Afghanistan;423
2020-04-07;Zhejiang;Albania;383
2020-04-07;Zhejiang;Algeria;1468
2020-04-07;Zhejiang;Andorra;545
2020-04-07;Zhejiang;Angola;17
2020-04-07;Zhejiang;Antigua and Barbuda;19
2020-04-07;Zhejiang;Argentina;1628
2020-04-07;Zhejiang;Armenia;853
2020-04-07;Zhejiang;Austria;12639
2020-04-07;Zhejiang;Azerbaijan;717
2020-04-07;Zhejiang;Bahamas;33
2020-04-07;Zhejiang;Bahrain;811
2020-04-07;Zhejiang;Bangladesh;164
2020-04-07;Zhejiang;Barbados;63
2020-04-07;Zhejiang;Belarus;861
2020-04-07;Zhejiang;Belgium;22194
2020-04-07;Zhejiang;Belize;7
2020-04-07;Zhejiang;Benin;26
2020-04-07;Zhejiang;Bhutan;5
2020-04-07;Zhejiang;Bolivia;194
2020-04-07;Zhejiang;Bosnia and Herzegovina;764
2020-04-07;Zhejiang;Botswana;6
2020-04-07;Zhejiang;Brazil;14034
2020-04-07;Zhejiang;Brunei;135
2020-04-07;Zhejiang;Bulgaria;577
2020-04-07;Zhejiang;Burkina Faso;384
2020-04-07;Zhejiang;Burma;22
2020-04-07;Zhejiang;Burundi;3
2020-04-07;Zhejiang;Cabo Verde;7
2020-04-07;Zhejiang;Cambodia;115
2020-04-07;Zhejiang;Cameroon;658
2020-04-07;Zhejiang;Central African Republic;8
2020-04-07;Zhejiang;Chad;10
2020-04-07;Zhejiang;Chile;5310
2020-04-07;Zhejiang;China;1265
2020-04-07;Zhejiang;Colombia;1780
2020-04-07;Zhejiang;Comoros;0
2020-04-07;Zhejiang;Congo (Brazzaville);45
2020-04-07;Zhejiang;Congo (Kinshasa);180
2020-04-07;Zhejiang;Costa Rica;483
2020-04-07;Zhejiang;Cote d'Ivoire;349
2020-04-07;Zhejiang;Croatia;1282
2020-04-07;Zhejiang;Cuba;396
2020-04-07;Zhejiang;Cyprus;494
2020-04-07;Zhejiang;Czechia;5017
2020-04-07;Zhejiang;Denmark;5071
2020-04-07;Zhejiang;Diamond Princess;712
2020-04-07;Zhejiang;Djibouti;90
2020-04-07;Zhejiang;Dominica;15
2020-04-07;Zhejiang;Dominican Republic;1956
2020-04-07;Zhejiang;Ecuador;3747
2020-04-07;Zhejiang;Egypt;1450
2020-04-07;Zhejiang;El Salvador;78
2020-04-07;Zhejiang;Equatorial Guinea;16
2020-04-07;Zhejiang;Eritrea;31
2020-04-07;Zhejiang;Estonia;1149
2020-04-07;Zhejiang;Eswatini;10
2020-04-07;Zhejiang;Ethiopia;52
2020-04-07;Zhejiang;Fiji;15
2020-04-07;Zhejiang;Finland;2308
2020-04-07;Zhejiang;France;78167
2020-04-07;Zhejiang;Gabon;30
2020-04-07;Zhejiang;Gambia;4
2020-04-07;Zhejiang;Georgia;196
2020-04-07;Zhejiang;Germany;107663
2020-04-07;Zhejiang;Ghana;287
2020-04-07;Zhejiang;Greece;1832
2020-04-07;Zhejiang;Grenada;12
2020-04-07;Zhejiang;Guatemala;77
2020-04-07;Zhejiang;Guinea;144
2020-04-07;Zhejiang;Guinea-Bissau;33
2020-04-07;Zhejiang;Guyana;33
2020-04-07;Zhejiang;Haiti;25
2020-04-07;Zhejiang;Holy See;7
2020-04-07;Zhejiang;Honduras;305
2020-04-07;Zhejiang;Hungary;817
2020-04-07;Zhejiang;Iceland;1586
2020-04-07;Zhejiang;India;5311
2020-04-07;Zhejiang;Indonesia;2738
2020-04-07;Zhejiang;Iran;62589
2020-04-07;Zhejiang;Iraq;1122
2020-04-07;Zhejiang;Ireland;5709
2020-04-07;Zhejiang;Israel;9248
2020-04-07;Zhejiang;Italy;135586
2020-04-07;Zhejiang;Jamaica;63
2020-04-07;Zhejiang;Japan;4485
2020-04-07;Zhejiang;Jordan;353
2020-04-07;Zhejiang;Kazakhstan;697
2020-04-07;Zhejiang;Kenya;172
2020-04-07;Zhejiang;Korea, South;10331
2020-04-07;Zhejiang;Kosovo;165
2020-04-07;Zhejiang;Kuwait;743
2020-04-07;Zhejiang;Kyrgyzstan;228
2020-04-07;Zhejiang;Laos;14
2020-04-07;Zhejiang;Latvia;548
2020-04-07;Zhejiang;Lebanon;548
2020-04-07;Zhejiang;Lesotho;0
2020-04-07;Zhejiang;Liberia;14
2020-04-07;Zhejiang;Libya;20
2020-04-07;Zhejiang;Liechtenstein;78
2020-04-07;Zhejiang;Lithuania;880
2020-04-07;Zhejiang;Luxembourg;2970
2020-04-07;Zhejiang;MS Zaandam;9
2020-04-07;Zhejiang;Madagascar;88
2020-04-07;Zhejiang;Malawi;8
2020-04-07;Zhejiang;Malaysia;3963
2020-04-07;Zhejiang;Maldives;19
2020-04-07;Zhejiang;Mali;56
2020-04-07;Zhejiang;Malta;293
2020-04-07;Zhejiang;Mauritania;6
2020-04-07;Zhejiang;Mauritius;268
2020-04-07;Zhejiang;Mexico;2785
2020-04-07;Zhejiang;Moldova;1056
2020-04-07;Zhejiang;Monaco;79
2020-04-07;Zhejiang;Mongolia;15
2020-04-07;Zhejiang;Montenegro;241
2020-04-07;Zhejiang;Morocco;1184
2020-04-07;Zhejiang;Mozambique;10
2020-04-07;Zhejiang;Namibia;16
2020-04-07;Zhejiang;Nepal;9
2020-04-07;Zhejiang;Netherlands;19580
2020-04-07;Zhejiang;New Zealand;1160
2020-04-07;Zhejiang;Nicaragua;6
2020-04-07;Zhejiang;Niger;278
2020-04-07;Zhejiang;Nigeria;254
2020-04-07;Zhejiang;North Macedonia;599
2020-04-07;Zhejiang;Norway;6086
2020-04-07;Zhejiang;Oman;371
2020-04-07;Zhejiang;Pakistan;4263
2020-04-07;Zhejiang;Panama;2100
2020-04-07;Zhejiang;Papua New Guinea;2
2020-04-07;Zhejiang;Paraguay;115
2020-04-07;Zhejiang;Peru;2954
2020-04-07;Zhejiang;Philippines;3764
2020-04-07;Zhejiang;Poland;4848
2020-04-07;Zhejiang;Portugal;12442
2020-04-07;Zhejiang;Qatar;2057
2020-04-07;Zhejiang;Romania;4417
2020-04-07;Zhejiang;Russia;7497
2020-04-07;Zhejiang;Rwanda;105
2020-04-07;Zhejiang;Saint Kitts and Nevis;11
2020-04-07;Zhejiang;Saint Lucia;14
2020-04-07;Zhejiang;Saint Vincent and the Grenadines;8
2020-04-07;Zhejiang;San Marino;279
2020-04-07;Zhejiang;Sao Tome and Principe;4
2020-04-07;Zhejiang;Saudi Arabia;2795
2020-04-07;Zhejiang;Senegal;237
2020-04-07;Zhejiang;Serbia;2447
2020-04-07;Zhejiang;Seychelles;11
2020-04-07;Zhejiang;Sierra Leone;6
2020-04-07;Zhejiang;Singapore;1481
2020-04-07;Zhejiang;Slovakia;581
2020-04-07;Zhejiang;Slovenia;1059
2020-04-07;Zhejiang;Somalia;8
2020-04-07;Zhejiang;South Africa;1749
2020-04-07;Zhejiang;South Sudan;2
2020-04-07;Zhejiang;Spain;141942
2020-04-07;Zhejiang;Sri Lanka;185
2020-04-07;Zhejiang;Sudan;14
2020-04-07;Zhejiang;Suriname;10
2020-04-07;Zhejiang;Sweden;8299
2020-04-07;Zhejiang;Switzerland;22253
2020-04-07;Zhejiang;Syria;19
2020-04-07;Zhejiang;Taiwan*;376
2020-04-07;Zhejiang;Tajikistan;0
2020-04-07;Zhejiang;Tanzania;24
2020-04-07;Zhejiang;Thailand;2258
2020-04-07;Zhejiang;Timor-Leste;1
2020-04-07;Zhejiang;Togo;65
2020-04-07;Zhejiang;Trinidad and Tobago;107
2020-04-07;Zhejiang;Tunisia;623
2020-04-07;Zhejiang;Turkey;34109
2020-04-07;Zhejiang;US;397992
2020-04-07;Zhejiang;Uganda;52
2020-04-07;Zhejiang;Ukraine;1462
2020-04-07;Zhejiang;United Arab Emirates;2359
2020-04-07;Zhejiang;United Kingdom;71517
2020-04-07;Zhejiang;Uruguay;424
2020-04-07;Zhejiang;Uzbekistan;520
2020-04-07;Zhejiang;Venezuela;165
2020-04-07;Zhejiang;Vietnam;249
2020-04-07;Zhejiang;West Bank and Gaza;261
2020-04-07;Zhejiang;Western Sahara;4
2020-04-07;Zhejiang;Yemen;0
2020-04-07;Zhejiang;Zambia;39
2020-04-07;Zhejiang;Zimbabwe;11
2020-04-08;;Afghanistan;444
2020-04-08;;Albania;400
2020-04-08;;Algeria;1572
2020-04-08;;Andorra;564
2020-04-08;;Angola;19
2020-04-08;;Antigua and Barbuda;19
2020-04-08;;Argentina;1715
2020-04-08;;Armenia;881
2020-04-08;;Austria;12942
2020-04-08;;Azerbaijan;822
2020-04-08;;Bahamas;40
2020-04-08;;Bahrain;823
2020-04-08;;Bangladesh;218
2020-04-08;;Barbados;63
2020-04-08;;Belarus;1066
2020-04-08;;Belgium;23403
2020-04-08;;Belize;8
2020-04-08;;Benin;26
2020-04-08;;Bhutan;5
2020-04-08;;Bolivia;210
2020-04-08;;Bosnia and Herzegovina;804
2020-04-08;;Botswana;6
2020-04-08;;Brazil;16170
2020-04-08;;Brunei;135
2020-04-08;;Bulgaria;593
2020-04-08;;Burkina Faso;414
2020-04-08;;Burma;22
2020-04-08;;Burundi;3
2020-04-08;;Cabo Verde;7
2020-04-08;;Cambodia;117
2020-04-08;;Cameroon;730
2020-04-08;;Central African Republic;8
2020-04-08;;Chad;10
2020-04-08;;Chile;5740
2020-04-08;;China;1266
2020-04-08;;Colombia;2054
2020-04-08;;Comoros;0
2020-04-08;;Congo (Brazzaville);45
2020-04-08;;Congo (Kinshasa);180
2020-04-08;;Costa Rica;502
2020-04-08;;Cote d'Ivoire;384
2020-04-08;;Croatia;1343
2020-04-08;;Cuba;457
2020-04-08;;Cyprus;526
2020-04-08;;Czechia;5312
2020-04-08;;Denmark;5402
2020-04-08;;Diamond Princess;712
2020-04-08;;Djibouti;135
2020-04-08;;Dominica;15
2020-04-08;;Dominican Republic;2111
2020-04-08;;Ecuador;4450
2020-04-08;;Egypt;1560
2020-04-08;;El Salvador;93
2020-04-08;;Equatorial Guinea;18
2020-04-08;;Eritrea;33
2020-04-08;;Estonia;1185
2020-04-08;;Eswatini;12
2020-04-08;;Ethiopia;55
2020-04-08;;Fiji;15
2020-04-08;;Finland;2487
2020-04-08;;France;82048
2020-04-08;;Gabon;34
2020-04-08;;Gambia;4
2020-04-08;;Georgia;211
2020-04-08;;Germany;113296
2020-04-08;;Ghana;313
2020-04-08;;Greece;1884
2020-04-08;;Grenada;12
2020-04-08;;Guatemala;87
2020-04-08;;Guinea;164
2020-04-08;;Guinea-Bissau;33
2020-04-08;;Guyana;37
2020-04-08;;Haiti;27
2020-04-08;;Holy See;8
2020-04-08;;Honduras;312
2020-04-08;;Hungary;895
2020-04-08;;Iceland;1616
2020-04-08;;India;5916
2020-04-08;;Indonesia;2956
2020-04-08;;Iran;64586
2020-04-08;;Iraq;1202
2020-04-08;;Ireland;6074
2020-04-08;;Israel;9404
2020-04-08;;Italy;139422
2020-04-08;;Jamaica;63
2020-04-08;;Japan;5020
2020-04-08;;Jordan;358
2020-04-08;;Kazakhstan;727
2020-04-08;;Kenya;179
2020-04-08;;Korea, South;10384
2020-04-08;;Kosovo;184
2020-04-08;;Kuwait;855
2020-04-08;;Kyrgyzstan;270
2020-04-08;;Laos;15
2020-04-08;;Latvia;577
2020-04-08;;Lebanon;576
2020-04-08;;Lesotho;0
2020-04-08;;Liberia;31
2020-04-08;;Libya;21
2020-04-08;;Liechtenstein;78
2020-04-08;;Lithuania;912
2020-04-08;;Luxembourg;3034
2020-04-08;;MS Zaandam;9
2020-04-08;;Madagascar;93
2020-04-08;;Malawi;8
2020-04-08;;Malaysia;4119
2020-04-08;;Maldives;19
2020-04-08;;Mali;59
2020-04-08;;Malta;299
2020-04-08;;Mauritania;6
2020-04-08;;Mauritius;273
2020-04-08;;Mexico;3181
2020-04-08;;Moldova;1174
2020-04-08;;Monaco;81
2020-04-08;;Mongolia;16
2020-04-08;;Montenegro;248
2020-04-08;;Morocco;1275
2020-04-08;;Mozambique;17
2020-04-08;;Namibia;16
2020-04-08;;Nepal;9
2020-04-08;;Netherlands;20549
2020-04-08;;New Zealand;1210
2020-04-08;;Nicaragua;6
2020-04-08;;Niger;342
2020-04-08;;Nigeria;276
2020-04-08;;North Macedonia;617
2020-04-08;;Norway;6086
2020-04-08;;Oman;419
2020-04-08;;Pakistan;4489
2020-04-08;;Panama;2249
2020-04-08;;Papua New Guinea;2
2020-04-08;;Paraguay;119
2020-04-08;;Peru;4342
2020-04-08;;Philippines;3870
2020-04-08;;Poland;5205
2020-04-08;;Portugal;13141
2020-04-08;;Qatar;2210
2020-04-08;;Romania;4761
2020-04-08;;Russia;8672
2020-04-08;;Rwanda;110
2020-04-08;;Saint Kitts and Nevis;11
2020-04-08;;Saint Lucia;14
2020-04-08;;Saint Vincent and the Grenadines;8
2020-04-08;;San Marino;279
2020-04-08;;Sao Tome and Principe;4
2020-04-08;;Saudi Arabia;2932
2020-04-08;;Senegal;244
2020-04-08;;Serbia;2666
2020-04-08;;Seychelles;11
2020-04-08;;Sierra Leone;7
2020-04-08;;Singapore;1623
2020-04-08;;Slovakia;682
2020-04-08;;Slovenia;1091
2020-04-08;;Somalia;12
2020-04-08;;South Africa;1845
2020-04-08;;South Sudan;2
2020-04-08;;Spain;148220
2020-04-08;;Sri Lanka;189
2020-04-08;;Sudan;14
2020-04-08;;Suriname;10
2020-04-08;;Sweden;8954
2020-04-08;;Switzerland;23280
2020-04-08;;Syria;19
2020-04-08;;Taiwan*;379
2020-04-08;;Tajikistan;0
2020-04-08;;Tanzania;25
2020-04-08;;Thailand;2369
2020-04-08;;Timor-Leste;1
2020-04-08;;Togo;70
2020-04-08;;Trinidad and Tobago;107
2020-04-08;;Tunisia;628
2020-04-08;;Turkey;38226
2020-04-08;;US;429686
2020-04-08;;Uganda;53
2020-04-08;;Ukraine;1668
2020-04-08;;United Arab Emirates;2659
2020-04-08;;United Kingdom;76646
2020-04-08;;Uruguay;456
2020-04-08;;Uzbekistan;545
2020-04-08;;Venezuela;167
2020-04-08;;Vietnam;251
2020-04-08;;West Bank and Gaza;263
2020-04-08;;Western Sahara;4
2020-04-08;;Yemen;0
2020-04-08;;Zambia;39
2020-04-08;;Zimbabwe;11
2020-04-08;Alberta;Canada;1373
2020-04-08;Anguilla;United Kingdom;3
2020-04-08;Anhui;China;990
2020-04-08;Aruba;Netherlands;77
2020-04-08;Australian Capital Territory;Australia;99
2020-04-08;Beijing;China;588
2020-04-08;Bermuda;United Kingdom;39
2020-04-08;Bonaire, Sint Eustatius and Saba;Netherlands;2
2020-04-08;British Columbia;Canada;1291
2020-04-08;British Virgin Islands;United Kingdom;3
2020-04-08;Cayman Islands;United Kingdom;45
2020-04-08;Channel Islands;United Kingdom;351
2020-04-08;Chongqing;China;579
2020-04-08;Curacao;Netherlands;14
2020-04-08;Diamond Princess;Canada;0
2020-04-08;Falkland Islands (Malvinas);United Kingdom;5
2020-04-08;Faroe Islands;Denmark;184
2020-04-08;French Guiana;France;77
2020-04-08;French Polynesia;France;51
2020-04-08;Fujian;China;351
2020-04-08;Gansu;China;139
2020-04-08;Gibraltar;United Kingdom;120
2020-04-08;Grand Princess;Canada;13
2020-04-08;Greenland;Denmark;11
2020-04-08;Guadeloupe;France;141
2020-04-08;Guangdong;China;1536
2020-04-08;Guangxi;China;254
2020-04-08;Guizhou;China;146
2020-04-08;Hainan;China;168
2020-04-08;Hebei;China;327
2020-04-08;Heilongjiang;China;569
2020-04-08;Henan;China;1276
2020-04-08;Hong Kong;China;960
2020-04-08;Hubei;China;67803
2020-04-08;Hunan;China;1019
2020-04-08;Inner Mongolia;China;124
2020-04-08;Isle of Man;United Kingdom;158
2020-04-08;Jiangsu;China;651
2020-04-08;Jiangxi;China;937
2020-04-08;Jilin;China;98
2020-04-08;Liaoning;China;144
2020-04-08;Macau;China;45
2020-04-08;Manitoba;Canada;217
2020-04-08;Martinique;France;154
2020-04-08;Mayotte;France;171
2020-04-08;Montserrat;United Kingdom;9
2020-04-08;New Brunswick;Canada;105
2020-04-08;New Caledonia;France;18
2020-04-08;New South Wales;Australia;2734
2020-04-08;Newfoundland and Labrador;Canada;228
2020-04-08;Ningxia;China;75
2020-04-08;Northern Territory;Australia;28
2020-04-08;Northwest Territories;Canada;5
2020-04-08;Nova Scotia;Canada;310
2020-04-08;Ontario;Canada;5276
2020-04-08;Prince Edward Island;Canada;25
2020-04-08;Qinghai;China;18
2020-04-08;Quebec;Canada;10031
2020-04-08;Queensland;Australia;943
